id,kind,file,line
app.services.url_content_extractor.extract_platform_content,function,app/services/url_content_extractor.py,208
app.services.url_content_extractor.extract_url_content,function,app/services/url_content_extractor.py,89
app.services.url_content_extractor.remove_boilerplate,function,app/services/url_content_extractor.py,195
app.services.v1,module,app/services/v1/__init__.py,0
app.services.v1.enrichment_service,module,app/services/v1/enrichment_service.py,0
app.services.v1.enrichment_service.EnrichmentService,class,app/services/v1/enrichment_service.py,68
app.services.v1.enrichment_service.__init__,function,app/services/v1/enrichment_service.py,71
app.services.v1.enrichment_service._call_and_validate,function,app/services/v1/enrichment_service.py,212
app.services.v1.enrichment_service.enrich_lesson,function,app/services/v1/enrichment_service.py,74
app.services.v1.enrichment_service.enrich_module_objectives,function,app/services/v1/enrichment_service.py,161
app.services.v1.enrichment_service.extract_acceptance_criteria,function,app/services/v1/enrichment_service.py,40
app.services.v3,module,app/services/v3/__init__.py,0
app.services.v3.bible_generator,module,app/services/v3/bible_generator.py,0
app.services.v3.bible_generator.BibleGenerator,class,app/services/v3/bible_generator.py,190
app.services.v3.bible_generator._ConceptMatcher,class,app/services/v3/bible_generator.py,89
app.services.v3.bible_generator.__init__,function,app/services/v3/bible_generator.py,193
app.services.v3.bible_generator._build_concept_matchers,function,app/services/v3/bible_generator.py,107
app.services.v3.bible_generator._consolidate_terminology,function,app/services/v3/bible_generator.py,197
app.services.v3.bible_generator._dedupe_terminology_entries,function,app/services/v3/bible_generator.py,180
app.services.v3.bible_generator._estimate_terminology_tokens,function,app/services/v3/bible_generator.py,81
app.services.v3.bible_generator._normalize_text,function,app/services/v3/bible_generator.py,65
app.services.v3.bible_generator._score_term_for_concept,function,app/services/v3/bible_generator.py,138
app.services.v3.bible_generator._tokenize,function,app/services/v3/bible_generator.py,71
app.services.v3.bible_generator.generate,function,app/services/v3/bible_generator.py,266
app.services.v3.coherence_checker,module,app/services/v3/coherence_checker.py,0
app.services.v3.coherence_checker.CoherenceChecker,class,app/services/v3/coherence_checker.py,30
app.services.v3.coherence_checker._avg_difficulty,function,app/services/v3/coherence_checker.py,509
app.services.v3.coherence_checker._check_concept_repetition,function,app/services/v3/coherence_checker.py,376
app.services.v3.coherence_checker._check_description_technology_match,function,app/services/v3/coherence_checker.py,712
app.services.v3.coherence_checker._check_difficulty_progression,function,app/services/v3/coherence_checker.py,485
app.services.v3.coherence_checker._check_exercise_variety,function,app/services/v3/coherence_checker.py,446
app.services.v3.coherence_checker._check_forbidden_terms,function,app/services/v3/coherence_checker.py,825
app.services.v3.coherence_checker._check_prerequisite_satisfaction,function,app/services/v3/coherence_checker.py,541
app.services.v3.coherence_checker._check_project_identity_consistency,function,app/services/v3/coherence_checker.py,766
app.services.v3.coherence_checker._check_project_thread_gaps,function,app/services/v3/coherence_checker.py,415
app.services.v3.coherence_checker._check_technology_coverage,function,app/services/v3/coherence_checker.py,676
app.services.v3.coherence_checker._check_terminology_drift,function,app/services/v3/coherence_checker.py,317
app.services.v3.coherence_checker._check_voice_consistency,function,app/services/v3/coherence_checker.py,857
app.services.v3.coherence_checker._description_mentions_technology,function,app/services/v3/coherence_checker.py,660
app.services.v3.coherence_checker._expand_with_equivalences,function,app/services/v3/coherence_checker.py,204
app.services.v3.coherence_checker._extract_bible_matchable_terms,function,app/services/v3/coherence_checker.py,256
app.services.v3.coherence_checker._extract_content_text,function,app/services/v3/coherence_checker.py,631
app.services.v3.coherence_checker._extract_identity_tokens,function,app/services/v3/coherence_checker.py,751
app.services.v3.coherence_checker._is_lesson_title,function,app/services/v3/coherence_checker.py,291
app.services.v3.coherence_checker._lesson_uses_technology,function,app/services/v3/coherence_checker.py,670
app.services.v3.coherence_checker._normalize_plural,function,app/services/v3/coherence_checker.py,144
app.services.v3.coherence_checker._normalize_technology_name,function,app/services/v3/coherence_checker.py,648
app.services.v3.coherence_checker._resolve_id,function,app/services/v3/coherence_checker.py,565
app.services.v3.coherence_checker._technology_aliases,function,app/services/v3/coherence_checker.py,653
app.services.v3.coherence_checker._terms_match,function,app/services/v3/coherence_checker.py,217
app.services.v3.coherence_checker.check,function,app/services/v3/coherence_checker.py,66
app.services.v3.constants,module,app/services/v3/constants.py,0
app.services.v3.content_validator,module,app/services/v3/content_validator.py,0
app.services.v3.content_validator.ContentValidator,class,app/services/v3/content_validator.py,47
app.services.v3.content_validator.ValidationIssue,class,app/services/v3/content_validator.py,14
app.services.v3.content_validator._is_likely_mismatch,function,app/services/v3/content_validator.py,133
app.services.v3.content_validator.validate_lessons,function,app/services/v3/content_validator.py,122
app.services.v3.content_validator.validate_package_refs,function,app/services/v3/content_validator.py,90
app.services.v3.content_validator.validate_sandpack,function,app/services/v3/content_validator.py,50
app.services.v3.context_extractor,module,app/services/v3/context_extractor.py,0
app.services.v3.context_extractor.ContextExtractionResult,class,app/services/v3/context_extractor.py,16
app.services.v3.context_extractor.ContextExtractor,class,app/services/v3/context_extractor.py,28
app.services.v3.context_extractor.__init__,function,app/services/v3/context_extractor.py,31
app.services.v3.context_extractor._build_curriculum_from_kg,function,app/services/v3/context_extractor.py,82
app.services.v3.context_extractor._get_client,function,app/services/v3/context_extractor.py,34
app.services.v3.context_extractor.extract,function,app/services/v3/context_extractor.py,46
app.services.v3.cumulative_context_extractor,module,app/services/v3/cumulative_context_extractor.py,0
app.services.v3.cumulative_context_extractor.CumulativeContextExtractor,class,app/services/v3/cumulative_context_extractor.py,22
app.services.v3.cumulative_context_extractor._is_descriptive_phrase,function,app/services/v3/cumulative_context_extractor.py,34
app.services.v3.cumulative_context_extractor.append_to_context,function,app/services/v3/cumulative_context_extractor.py,143
app.services.v3.cumulative_context_extractor.extract_summary,function,app/services/v3/cumulative_context_extractor.py,70
app.services.v3.domain_classifier,module,app/services/v3/domain_classifier.py,0
app.services.v3.domain_classifier.DomainClassifier,class,app/services/v3/domain_classifier.py,26
app.services.v3.domain_classifier.__init__,function,app/services/v3/domain_classifier.py,29
app.services.v3.domain_classifier.classify,function,app/services/v3/domain_classifier.py,32
app.services.v3.graph_filter,module,app/services/v3/graph_filter.py,0
app.services.v3.graph_filter.GraphFilter,class,app/services/v3/graph_filter.py,51
app.services.v3.graph_filter._build_removed_list,function,app/services/v3/graph_filter.py,202
app.services.v3.graph_filter._resolve_prerequisites,function,app/services/v3/graph_filter.py,174
app.services.v3.graph_filter.filter,function,app/services/v3/graph_filter.py,55
app.services.v3.graph_filter.get_minutes,function,app/services/v3/graph_filter.py,122
app.services.v3.idea_spec_builder,module,app/services/v3/idea_spec_builder.py,0
app.services.v3.idea_spec_builder.IdeaSpecBuilder,class,app/services/v3/idea_spec_builder.py,11
app.services.v3.idea_spec_builder._coerce_positive_int,function,app/services/v3/idea_spec_builder.py,63
app.services.v3.idea_spec_builder.build,function,app/services/v3/idea_spec_builder.py,26
app.services.v3.json_parsing,module,app/services/v3/json_parsing.py,0
app.services.v3.json_parsing._compute_close_suffix,function,app/services/v3/json_parsing.py,35
app.services.v3.json_parsing._extract_best_json_object,function,app/services/v3/json_parsing.py,70
app.services.v3.json_parsing._fix_invalid_json_escapes,function,app/services/v3/json_parsing.py,16
app.services.v3.json_parsing._try_salvage_truncated_json,function,app/services/v3/json_parsing.py,124
app.services.v3.json_parsing.call_llm_json,function,app/services/v3/json_parsing.py,286
app.services.v3.json_parsing.parse_llm_json_object,function,app/services/v3/json_parsing.py,184
app.services.v3.knowledge_graph_extractor,module,app/services/v3/knowledge_graph_extractor.py,0
app.services.v3.knowledge_graph_extractor.KnowledgeGraphExtractor,class,app/services/v3/knowledge_graph_extractor.py,27
app.services.v3.knowledge_graph_extractor.__init__,function,app/services/v3/knowledge_graph_extractor.py,30
app.services.v3.knowledge_graph_extractor.extract,function,app/services/v3/knowledge_graph_extractor.py,33
app.services.v3.lesson_context_builder,module,app/services/v3/lesson_context_builder.py,0
app.services.v3.lesson_context_builder.LessonContext,class,app/services/v3/lesson_context_builder.py,45
app.services.v3.lesson_context_builder.LessonContextBuilder,class,app/services/v3/lesson_context_builder.py,112
app.services.v3.lesson_context_builder.RealworldScenarioRef,class,app/services/v3/lesson_context_builder.py,30
app.services.v3.lesson_context_builder._collect_archetypes,function,app/services/v3/lesson_context_builder.py,367
app.services.v3.lesson_context_builder._collect_previous_realworld_scenarios,function,app/services/v3/lesson_context_builder.py,260
app.services.v3.lesson_context_builder._collect_skills,function,app/services/v3/lesson_context_builder.py,334
app.services.v3.lesson_context_builder._filter_common_mistakes,function,app/services/v3/lesson_context_builder.py,349
app.services.v3.lesson_context_builder._filter_terminology,function,app/services/v3/lesson_context_builder.py,310
app.services.v3.lesson_context_builder._resolve_tools,function,app/services/v3/lesson_context_builder.py,292
app.services.v3.lesson_context_builder.build_for_lesson,function,app/services/v3/lesson_context_builder.py,116
app.services.v3.lesson_context_builder.build_for_module,function,app/services/v3/lesson_context_builder.py,189
app.services.v3.lesson_generation_core,module,app/services/v3/lesson_generation_core.py,0
app.services.v3.lesson_generation_core._build_challenging_hints,function,app/services/v3/lesson_generation_core.py,64
app.services.v3.lesson_generation_core._build_semi_guided_hints,function,app/services/v3/lesson_generation_core.py,38
app.services.v3.lesson_generation_core._coerce_and_validate,function,app/services/v3/lesson_generation_core.py,579
app.services.v3.lesson_generation_core._coerce_exercise_to_contract,function,app/services/v3/lesson_generation_core.py,128
app.services.v3.lesson_generation_core._derive_tier_from_guided,function,app/services/v3/lesson_generation_core.py,78
app.services.v3.lesson_generation_core._extract_first_sentence,function,app/services/v3/lesson_generation_core.py,26
app.services.v3.lesson_generation_core._technology_matches_any_marker,function,app/services/v3/lesson_generation_core.py,383
app.services.v3.lesson_generation_core.build_lesson_template_context,function,app/services/v3/lesson_generation_core.py,460
app.services.v3.lesson_generation_core.generate_lesson_content,function,app/services/v3/lesson_generation_core.py,531
app.services.v3.lesson_generation_core.infer_sandpack_template,function,app/services/v3/lesson_generation_core.py,389
app.services.v3.lesson_generation_core.prefer_html_entrypoint,function,app/services/v3/lesson_generation_core.py,425
app.services.v3.lesson_generation_core.resolve_model_tier,function,app/services/v3/lesson_generation_core.py,448
app.services.v3.lesson_generation_runner,module,app/services/v3/lesson_generation_runner.py,0
app.services.v3.lesson_generation_runner.LessonGenerationRunner,class,app/services/v3/lesson_generation_runner.py,12
app.services.v3.lesson_generation_runner.__init__,function,app/services/v3/lesson_generation_runner.py,13
app.services.v3.lesson_generation_runner._fallback_profile_for_lesson,function,app/services/v3/lesson_generation_runner.py,45
app.services.v3.lesson_generation_runner.generate,function,app/services/v3/lesson_generation_runner.py,16
app.services.v3.lesson_generation_runner.generate_with_fallback_model,function,app/services/v3/lesson_generation_runner.py,36
app.services.v3.lesson_generator,module,app/services/v3/lesson_generator.py,0
app.services.v3.lesson_generator.LessonGenerator,class,app/services/v3/lesson_generator.py,26
app.services.v3.lesson_generator.__init__,function,app/services/v3/lesson_generator.py,29
app.services.v3.lesson_generator._generate_with_client,function,app/services/v3/lesson_generator.py,72
app.services.v3.lesson_generator._resolve_tier,function,app/services/v3/lesson_generator.py,42
app.services.v3.lesson_generator.generate,function,app/services/v3/lesson_generator.py,48
app.services.v3.lesson_generator.generate_with_fallback_model,function,app/services/v3/lesson_generator.py,57
app.services.v3.lesson_reviewer,module,app/services/v3/lesson_reviewer.py,0
app.services.v3.lesson_reviewer.LessonReviewer,class,app/services/v3/lesson_reviewer.py,55
app.services.v3.lesson_reviewer.__init__,function,app/services/v3/lesson_reviewer.py,58
app.services.v3.lesson_reviewer.review,function,app/services/v3/lesson_reviewer.py,61
app.services.v3.lesson_validator,module,app/services/v3/lesson_validator.py,0
app.services.v3.lesson_validator.LessonValidator,class,app/services/v3/lesson_validator.py,258
app.services.v3.lesson_validator._extract_sandpack_config,function,app/services/v3/lesson_validator.py,87
app.services.v3.lesson_validator._iter_text_fragments,function,app/services/v3/lesson_validator.py,448
app.services.v3.lesson_validator._normalize_technologies,function,app/services/v3/lesson_validator.py,95
app.services.v3.lesson_validator._technology_matches_any_marker,function,app/services/v3/lesson_validator.py,103
app.services.v3.lesson_validator._validate_progression,function,app/services/v3/lesson_validator.py,488
app.services.v3.lesson_validator._validate_sandpack_config,function,app/services/v3/lesson_validator.py,407
app.services.v3.lesson_validator._validate_structure,function,app/services/v3/lesson_validator.py,359
app.services.v3.lesson_validator._validate_terminology,function,app/services/v3/lesson_validator.py,466
app.services.v3.lesson_validator._validate_word_count,function,app/services/v3/lesson_validator.py,415
app.services.v3.lesson_validator.merge_review_results,function,app/services/v3/lesson_validator.py,197
app.services.v3.lesson_validator.validate,function,app/services/v3/lesson_validator.py,262
app.services.v3.lesson_validator.validate_contract,function,app/services/v3/lesson_validator.py,521
app.services.v3.lesson_validator.validate_sandpack_config,function,app/services/v3/lesson_validator.py,227
app.services.v3.lesson_validator.validate_sandpack_template_matches_technology,function,app/services/v3/lesson_validator.py,108
app.services.v3.pipeline_orchestrator,module,app/services/v3/pipeline_orchestrator.py,0
app.services.v3.pipeline_orchestrator.PipelineCheckpoints,class,app/services/v3/pipeline_orchestrator.py,59
app.services.v3.pipeline_orchestrator.PipelineMetrics,class,app/services/v3/pipeline_orchestrator.py,83
app.services.v3.pipeline_orchestrator.PipelineOrchestrator,class,app/services/v3/pipeline_orchestrator.py,152
app.services.v3.pipeline_orchestrator.PipelineResult,class,app/services/v3/pipeline_orchestrator.py,96
app.services.v3.pipeline_orchestrator.StageMetrics,class,app/services/v3/pipeline_orchestrator.py,75
app.services.v3.pipeline_orchestrator.__init__,function,app/services/v3/pipeline_orchestrator.py,160
app.services.v3.pipeline_orchestrator._compute_overall_score,function,app/services/v3/pipeline_orchestrator.py,110
app.services.v3.pipeline_orchestrator._execute_plan_generate,function,app/services/v3/pipeline_orchestrator.py,214
app.services.v3.pipeline_orchestrator._execute_plan_review,function,app/services/v3/pipeline_orchestrator.py,244
app.services.v3.pipeline_orchestrator._is_stage_done,function,app/services/v3/pipeline_orchestrator.py,268
app.services.v3.pipeline_orchestrator._notify,function,app/services/v3/pipeline_orchestrator.py,193
app.services.v3.pipeline_orchestrator._resolve_skill_llm_client,function,app/services/v3/pipeline_orchestrator.py,198
app.services.v3.pipeline_orchestrator._resolve_skill_llm_profile,function,app/services/v3/pipeline_orchestrator.py,203
app.services.v3.pipeline_orchestrator._run_stage_extract,function,app/services/v3/pipeline_orchestrator.py,486
app.services.v3.pipeline_orchestrator._run_stage_generate,function,app/services/v3/pipeline_orchestrator.py,549
app.services.v3.pipeline_orchestrator._run_stage_idea,function,app/services/v3/pipeline_orchestrator.py,454
app.services.v3.pipeline_orchestrator._run_stage_variant,function,app/services/v3/pipeline_orchestrator.py,516
app.services.v3.pipeline_orchestrator.on_module_done,function,app/services/v3/pipeline_orchestrator.py,635
app.services.v3.pipeline_orchestrator.run,function,app/services/v3/pipeline_orchestrator.py,282
app.services.v3.pipeline_state_machine,module,app/services/v3/pipeline_state_machine.py,0
app.services.v3.pipeline_state_machine.InvalidTransition,class,app/services/v3/pipeline_state_machine.py,56
app.services.v3.pipeline_state_machine.PipelineStateMachine,class,app/services/v3/pipeline_state_machine.py,62
app.services.v3.pipeline_state_machine.__init__,function,app/services/v3/pipeline_state_machine.py,65
app.services.v3.pipeline_state_machine._transitions_for_stage,function,app/services/v3/pipeline_state_machine.py,90
app.services.v3.pipeline_state_machine.advance_stage,function,app/services/v3/pipeline_state_machine.py,123
app.services.v3.pipeline_state_machine.fail,function,app/services/v3/pipeline_state_machine.py,159
app.services.v3.pipeline_state_machine.from_dict,function,app/services/v3/pipeline_state_machine.py,249
app.services.v3.pipeline_state_machine.retry,function,app/services/v3/pipeline_state_machine.py,185
app.services.v3.pipeline_state_machine.state,function,app/services/v3/pipeline_state_machine.py,85
app.services.v3.pipeline_state_machine.to_dict,function,app/services/v3/pipeline_state_machine.py,244
app.services.v3.pipeline_state_machine.transition,function,app/services/v3/pipeline_state_machine.py,98
app.services.v3.pipeline_state_machine.update_module_progress,function,app/services/v3/pipeline_state_machine.py,221
app.services.v3.plan_generator,module,app/services/v3/plan_generator.py,0
app.services.v3.plan_generator.PlanGenerator,class,app/services/v3/plan_generator.py,201
app.services.v3.plan_generator.__init__,function,app/services/v3/plan_generator.py,204
app.services.v3.plan_generator._build_clusters_data,function,app/services/v3/plan_generator.py,1211
app.services.v3.plan_generator._build_concepts_data,function,app/services/v3/plan_generator.py,1198
app.services.v3.plan_generator._build_fallback_checkpoint_lesson,function,app/services/v3/plan_generator.py,1625
app.services.v3.plan_generator._build_fallback_exercise_lesson,function,app/services/v3/plan_generator.py,1576
app.services.v3.plan_generator._build_fallback_intro_lesson,function,app/services/v3/plan_generator.py,1595
app.services.v3.plan_generator._build_fallback_module,function,app/services/v3/plan_generator.py,850
app.services.v3.plan_generator._build_fallback_realworld_lesson,function,app/services/v3/plan_generator.py,1607
app.services.v3.plan_generator._cluster_target_orders,function,app/services/v3/plan_generator.py,760
app.services.v3.plan_generator._concept_target_orders,function,app/services/v3/plan_generator.py,779
app.services.v3.plan_generator._dedupe_list_field,function,app/services/v3/plan_generator.py,897
app.services.v3.plan_generator._ensure_lesson_concepts,function,app/services/v3/plan_generator.py,1555
app.services.v3.plan_generator._extend_unique_list,function,app/services/v3/plan_generator.py,835
app.services.v3.plan_generator._fill_all_module_lessons,function,app/services/v3/plan_generator.py,970
app.services.v3.plan_generator._fill_single_module_lessons,function,app/services/v3/plan_generator.py,1049
app.services.v3.plan_generator._generate_skeleton,function,app/services/v3/plan_generator.py,463
app.services.v3.plan_generator._get_fallback_module_title,function,app/services/v3/plan_generator.py,186
app.services.v3.plan_generator._get_fallback_objective,function,app/services/v3/plan_generator.py,132
app.services.v3.plan_generator._get_fallback_title_prefix,function,app/services/v3/plan_generator.py,148
app.services.v3.plan_generator._is_invalid_module_title,function,app/services/v3/plan_generator.py,910
app.services.v3.plan_generator._join_module_title_parts,function,app/services/v3/plan_generator.py,194
app.services.v3.plan_generator._make_contextual_exercise_spec,function,app/services/v3/plan_generator.py,69
app.services.v3.plan_generator._make_contextual_realworld_spec,function,app/services/v3/plan_generator.py,81
app.services.v3.plan_generator._merge_module_into_target,function,app/services/v3/plan_generator.py,812
app.services.v3.plan_generator._module_pattern_for_index,function,app/services/v3/plan_generator.py,1000
app.services.v3.plan_generator._module_target_order,function,app/services/v3/plan_generator.py,792
app.services.v3.plan_generator._normalize_merged_modules,function,app/services/v3/plan_generator.py,882
app.services.v3.plan_generator._normalize_module_concepts,function,app/services/v3/plan_generator.py,1516
app.services.v3.plan_generator._normalize_module_orders,function,app/services/v3/plan_generator.py,1497
app.services.v3.plan_generator._normalize_plan_payload,function,app/services/v3/plan_generator.py,1242
app.services.v3.plan_generator._reorder_lessons,function,app/services/v3/plan_generator.py,1637
app.services.v3.plan_generator._repair_module_title,function,app/services/v3/plan_generator.py,925
app.services.v3.plan_generator._repair_skeleton,function,app/services/v3/plan_generator.py,661
app.services.v3.plan_generator._target_module_count,function,app/services/v3/plan_generator.py,717
app.services.v3.plan_generator._validate_coverage,function,app/services/v3/plan_generator.py,1224
app.services.v3.plan_generator._validate_final_module_count,function,app/services/v3/plan_generator.py,728
app.services.v3.plan_generator._validate_skeleton,function,app/services/v3/plan_generator.py,612
app.services.v3.plan_generator.fill_with_semaphore,function,app/services/v3/plan_generator.py,1006
app.services.v3.plan_generator.generate,function,app/services/v3/plan_generator.py,209
app.services.v3.plan_generator.generate_with_review_feedback,function,app/services/v3/plan_generator.py,307
app.services.v3.plan_reviewer,module,app/services/v3/plan_reviewer.py,0
app.services.v3.plan_reviewer.PlanReviewer,class,app/services/v3/plan_reviewer.py,55
app.services.v3.plan_reviewer.__init__,function,app/services/v3/plan_reviewer.py,62
app.services.v3.plan_reviewer._apply_uncovered_concepts_penalty,function,app/services/v3/plan_reviewer.py,109
app.services.v3.plan_reviewer._collect_active_concepts,function,app/services/v3/plan_reviewer.py,75
app.services.v3.plan_reviewer._collect_lesson_concepts,function,app/services/v3/plan_reviewer.py,66
app.services.v3.plan_reviewer.humanize_concept_id,function,app/services/v3/plan_reviewer.py,36
app.services.v3.plan_reviewer.remediate_uncovered_concepts,function,app/services/v3/plan_reviewer.py,248
app.services.v3.plan_reviewer.review,function,app/services/v3/plan_reviewer.py,164
app.services.v3.source_normalizer,module,app/services/v3/source_normalizer.py,0
app.services.v3.source_normalizer.SourceNormalizer,class,app/services/v3/source_normalizer.py,7
app.services.v3.source_normalizer._normalize_brainstorm,function,app/services/v3/source_normalizer.py,46
app.services.v3.source_normalizer._normalize_document,function,app/services/v3/source_normalizer.py,71
app.services.v3.source_normalizer._normalize_idea,function,app/services/v3/source_normalizer.py,31
app.services.v3.source_normalizer.normalize,function,app/services/v3/source_normalizer.py,11
app.services.v3.tech_knowledge_provider,module,app/services/v3/tech_knowledge_provider.py,0
app.services.v3.tech_knowledge_provider.DocsBudget,class,app/services/v3/tech_knowledge_provider.py,100
app.services.v3.tech_knowledge_provider.TechDocsConfig,class,app/services/v3/tech_knowledge_provider.py,34
app.services.v3.tech_knowledge_provider.TechDocsEnricher,class,app/services/v3/tech_knowledge_provider.py,261
app.services.v3.tech_knowledge_provider.TechDocsResolver,class,app/services/v3/tech_knowledge_provider.py,140
app.services.v3.tech_knowledge_provider.__init__,function,app/services/v3/tech_knowledge_provider.py,268
app.services.v3.tech_knowledge_provider._format_fallback_docs,function,app/services/v3/tech_knowledge_provider.py,274
app.services.v3.tech_knowledge_provider._resolved_library_from_dict,function,app/services/v3/tech_knowledge_provider.py,69
app.services.v3.tech_knowledge_provider._resolved_library_to_dict,function,app/services/v3/tech_knowledge_provider.py,42
app.services.v3.tech_knowledge_provider._try_npm_fallback,function,app/services/v3/tech_knowledge_provider.py,156
app.services.v3.tech_knowledge_provider.from_dict,function,app/services/v3/tech_knowledge_provider.py,78
app.services.v3.tech_knowledge_provider.get_framework_docs,function,app/services/v3/tech_knowledge_provider.py,339
app.services.v3.tech_knowledge_provider.get_lesson_docs,function,app/services/v3/tech_knowledge_provider.py,361
app.services.v3.tech_knowledge_provider.get_phase_docs,function,app/services/v3/tech_knowledge_provider.py,298
app.services.v3.tech_knowledge_provider.resolve_from_classification,function,app/services/v3/tech_knowledge_provider.py,177
app.services.v3.tech_knowledge_provider.to_dict,function,app/services/v3/tech_knowledge_provider.py,58
app.services.v3.variant_plan_builder,module,app/services/v3/variant_plan_builder.py,0
app.services.v3.variant_plan_builder.VariantPlanBuilder,class,app/services/v3/variant_plan_builder.py,29
app.services.v3.variant_plan_builder._coerce_positive_int,function,app/services/v3/variant_plan_builder.py,190
app.services.v3.variant_plan_builder._derive_structure,function,app/services/v3/variant_plan_builder.py,114
app.services.v3.variant_plan_builder._estimate_lessons_for_cluster,function,app/services/v3/variant_plan_builder.py,157
app.services.v3.variant_plan_builder._extract_content_params,function,app/services/v3/variant_plan_builder.py,67
app.services.v3.variant_plan_builder.build,function,app/services/v3/variant_plan_builder.py,33
app.services.v3.wave_orchestrator,module,app/services/v3/wave_orchestrator.py,0
app.services.v3.wave_orchestrator.WaveOrchestrator,class,app/services/v3/wave_orchestrator.py,96
app.services.v3.wave_orchestrator.WaveResult,class,app/services/v3/wave_orchestrator.py,82
app.services.v3.wave_orchestrator.__init__,function,app/services/v3/wave_orchestrator.py,103
app.services.v3.wave_orchestrator._generate_module_lessons,function,app/services/v3/wave_orchestrator.py,286
app.services.v3.wave_orchestrator._generate_with_fallback_after_timeout,function,app/services/v3/wave_orchestrator.py,306
app.services.v3.wave_orchestrator._generate_with_fallback_after_value_error,function,app/services/v3/wave_orchestrator.py,341
app.services.v3.wave_orchestrator._generate_with_retry,function,app/services/v3/wave_orchestrator.py,366
app.services.v3.wave_orchestrator._get_v3_timeout,function,app/services/v3/wave_orchestrator.py,59
app.services.v3.wave_orchestrator._indexed_generate,function,app/services/v3/wave_orchestrator.py,403
app.services.v3.wave_orchestrator._parse_technologies,function,app/services/v3/wave_orchestrator.py,55
app.services.v3.wave_orchestrator._resolve_lesson_concurrency,function,app/services/v3/wave_orchestrator.py,122
app.services.v3.wave_orchestrator._review_module_lessons,function,app/services/v3/wave_orchestrator.py,440
app.services.v3.wave_orchestrator._review_one,function,app/services/v3/wave_orchestrator.py,463
app.services.v3.wave_orchestrator.orchestrate,function,app/services/v3/wave_orchestrator.py,136
app.services.validation_contract,module,app/services/validation_contract.py,0
app.services.validation_contract._coerce_score,function,app/services/validation_contract.py,48
app.services.validation_contract._determine_passed,function,app/services/validation_contract.py,114
app.services.validation_contract._normalize_criteria_results,function,app/services/validation_contract.py,61
app.services.validation_contract._normalize_criterion_label,function,app/services/validation_contract.py,126
app.services.validation_contract._parse_raw_criteria_results,function,app/services/validation_contract.py,93
app.services.validation_contract.canonicalize_validation_result,function,app/services/validation_contract.py,12
app.services.validators,module,app/services/validators/__init__.py,0
app.services.validators.bilingual,module,app/services/validators/bilingual.py,0
app.services.validators.bilingual.BilingualValidator,class,app/services/validators/bilingual.py,24
app.services.validators.bilingual._check_mixed_languages,function,app/services/validators/bilingual.py,164
app.services.validators.bilingual._find_cultural_references,function,app/services/validators/bilingual.py,203
app.services.validators.bilingual._validate_lesson,function,app/services/validators/bilingual.py,136
app.services.validators.bilingual._validate_module,function,app/services/validators/bilingual.py,29
app.services.validators.bilingual._validate_outline,function,app/services/validators/bilingual.py,94
app.services.validators.dewey,module,app/services/validators/dewey.py,0
app.services.validators.dewey.DeweyValidator,class,app/services/validators/dewey.py,26
app.services.validators.dewey._contains_hypothetical_language,function,app/services/validators/dewey.py,301
app.services.validators.dewey._has_metrics,function,app/services/validators/dewey.py,306
app.services.validators.dewey._validate_lesson,function,app/services/validators/dewey.py,262
app.services.validators.dewey._validate_module,function,app/services/validators/dewey.py,69
app.services.validators.dewey._validate_outline,function,app/services/validators/dewey.py,204
app.services.validators.froebel,module,app/services/validators/froebel.py,0
app.services.validators.froebel.FroebelValidator,class,app/services/validators/froebel.py,26
app.services.validators.froebel._count_engaging_phrases,function,app/services/validators/froebel.py,256
app.services.validators.froebel._find_tedious_phrases,function,app/services/validators/froebel.py,260
app.services.validators.froebel._has_encouraging_language,function,app/services/validators/froebel.py,264
app.services.validators.froebel._is_engaging_title,function,app/services/validators/froebel.py,288
app.services.validators.froebel._sparks_curiosity,function,app/services/validators/froebel.py,275
app.services.validators.froebel._validate_lesson,function,app/services/validators/froebel.py,227
app.services.validators.froebel._validate_module,function,app/services/validators/froebel.py,66
app.services.validators.froebel._validate_outline,function,app/services/validators/froebel.py,166
app.services.validators.herbart,module,app/services/validators/herbart.py,0
app.services.validators.herbart.HerbartValidator,class,app/services/validators/herbart.py,24
app.services.validators.herbart._count_concepts,function,app/services/validators/herbart.py,244
app.services.validators.herbart._validate_lesson,function,app/services/validators/herbart.py,206
app.services.validators.herbart._validate_module,function,app/services/validators/herbart.py,32
app.services.validators.herbart._validate_outline,function,app/services/validators/herbart.py,140
app.services.validators.language,module,app/services/validators/language.py,0
app.services.validators.language.LanguageValidator,class,app/services/validators/language.py,26
app.services.validators.language._count_dry_markers,function,app/services/validators/language.py,345
app.services.validators.language._count_engaging_markers,function,app/services/validators/language.py,341
app.services.validators.language._find_long_sentences,function,app/services/validators/language.py,325
app.services.validators.language._find_placeholders,function,app/services/validators/language.py,321
app.services.validators.language._find_unexplained_jargon,function,app/services/validators/language.py,398
app.services.validators.language._find_untagged_code_blocks,function,app/services/validators/language.py,353
app.services.validators.language._has_markdown_formatting,function,app/services/validators/language.py,364
app.services.validators.language._is_generic_title,function,app/services/validators/language.py,376
app.services.validators.language._validate_lesson,function,app/services/validators/language.py,280
app.services.validators.language._validate_module,function,app/services/validators/language.py,80
app.services.validators.language._validate_outline,function,app/services/validators/language.py,210
app.services.validators.montessori,module,app/services/validators/montessori.py,0
app.services.validators.montessori.MontessoriValidator,class,app/services/validators/montessori.py,26
