source,target,type,weight,line
app.services.llm.providers.anthropic,app.services.llm.variant_refinement.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.llm.variant_structure_generation.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.llm.variant_suggestion.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.llm_pricing.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.llm_tracker.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.materials_service.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.module_generator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.module_regenerator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.module_template_service.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.narration_service.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.node_context_builder.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.node_generator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.npm_registry_client.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.outline_generator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.pedagogical_prompt_loader.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.progress_emitter.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.project_cost_aggregator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.project_extractor.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.prompt_builders.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.prompt_compressor.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.qa_audit.exercise_fixer.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.qa_audit.service.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.quality_validator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.r2_client.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.r2_storage.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.rate_limiter.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.redis_client.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.relationship_detector.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.relationship_service.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.repositories.base.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.session_cleanup_service.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.skill_extractor.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.spark_course_generator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.streaming.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.study.compaction_engine.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.study.context_manager.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.study.message_processor.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.study.stream_metadata_store.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.study.study_course_service.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.study.token_budget.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.study.tool_stream_handler.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.subject_knowledge_provider.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.token_estimator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.topic_extractor.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.tracked_anthropic.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.tracked_anthropic.create,calls,1,239
app.services.llm.providers.anthropic,app.services.v1.enrichment_service.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.v3.bible_generator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.v3.context_extractor.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.v3.domain_classifier.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.v3.json_parsing._try_salvage_truncated_json,calls,1,715
app.services.llm.providers.anthropic,app.services.v3.knowledge_graph_extractor.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.v3.lesson_generation_runner.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.v3.lesson_generator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.v3.lesson_reviewer.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.v3.pipeline_orchestrator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.v3.pipeline_state_machine.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.v3.plan_generator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.v3.plan_reviewer.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.v3.tech_knowledge_provider.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.v3.wave_orchestrator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.video.script_generator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.services.video.template_matcher.match,calls,1,154
app.services.llm.providers.anthropic,app.services.video_prompt_generator.__init__,calls,1,61
app.services.llm.providers.anthropic,app.skills.effects.__init__,calls,1,61
app.services.llm.providers.anthropic,app.skills.executor.__init__,calls,1,61
app.services.llm.providers.anthropic,app.skills.registry.__init__,calls,1,61
app.services.llm.providers.anthropic,app.skills.runtime.__init__,calls,1,61
app.services.llm.providers.anthropic,app.skills.selector.__init__,calls,1,61
app.services.llm.providers.gemini,app.agents.base.__init__,calls,1,50
app.services.llm.providers.gemini,app.agents.pipeline.__init__,calls,1,50
app.services.llm.providers.gemini,app.config.__init__,calls,1,50
app.services.llm.providers.gemini,app.dependencies.llm_context.__init__,calls,1,50
app.services.llm.providers.gemini,app.errors.base.__init__,calls,1,50
app.services.llm.providers.gemini,app.errors.infrastructure.__init__,calls,1,50
app.services.llm.providers.gemini,app.errors.llm.__init__,calls,1,50
app.services.llm.providers.gemini,app.errors.service.__init__,calls,1,50
app.services.llm.providers.gemini,app.jobs.generate_course_job.__init__,calls,1,50
app.services.llm.providers.gemini,app.jobs.regenerate_module_job.__init__,calls,1,50
app.services.llm.providers.gemini,app.llm.adapter.__init__,calls,1,50
app.services.llm.providers.gemini,app.llm.experiment.__init__,calls,1,50
app.services.llm.providers.gemini,app.llm.fallback.__init__,calls,1,50
app.services.llm.providers.gemini,app.llm.gateway.__init__,calls,1,50
app.services.llm.providers.gemini,app.llm.providers.claude.__init__,calls,1,50
app.services.llm.providers.gemini,app.llm.providers.gemini.__init__,calls,1,50
app.services.llm.providers.gemini,app.llm.providers.openai.__init__,calls,1,50
app.services.llm.providers.gemini,app.llm.providers.openrouter.__init__,calls,1,50
app.services.llm.providers.gemini,app.llm.router.__init__,calls,1,50
app.services.llm.providers.gemini,app.logging_http.__init__,calls,1,50
app.services.llm.providers.gemini,app.lua_scripts.__init__,calls,1,50
app.services.llm.providers.gemini,app.routers.analytics.__init__,calls,1,50
app.services.llm.providers.gemini,app.routers.generation_v3.generate_content,calls,1,169
app.services.llm.providers.gemini,app.routers.generation_v3.generate_content_stream,calls,1,299
app.services.llm.providers.gemini,app.services.bible_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.blueprint_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.claude_client.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.claude_md_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.claude_types.LLMResult,calls,1,202
app.services.llm.providers.gemini,app.services.claude_types.LLMUsage,calls,1,204
app.services.llm.providers.gemini,app.services.claude_types.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.config_client.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.config_client.get,calls,1,160
app.services.llm.providers.gemini,app.services.context7_client.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.context_manager.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.context_prioritizer.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.course_metadata_extractor.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.database.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.gemini_client.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.generation_logger.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.idea_extractor.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.incremental_module_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.intent_classifier.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.interview_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.knowledge_processor.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.learning_path_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.link_mapper.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.adaptive_plan_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.base.LLMResult,calls,1,202
app.services.llm.providers.gemini,app.services.llm.base.LLMUsage,calls,1,204
app.services.llm.providers.gemini,app.services.llm.base.get,calls,1,160
app.services.llm.providers.gemini,app.services.llm.brainstorm_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.brainstorm_validation.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.content_refinement.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.mcp_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.policy_validation.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.proposal_generation.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.proposal_validation.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.providers.anthropic.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.providers.gemini.GeminiClient,defines,1,53
app.services.llm.providers.gemini,app.services.llm.providers.gemini.GeminiError,defines,2,39
app.services.llm.providers.gemini,app.services.llm.providers.gemini.GeminiRateLimitError,defines,1,45
app.services.llm.providers.gemini,app.services.llm.providers.gemini.__init__,defines,2,48
app.services.llm.providers.gemini,app.services.llm.providers.gemini._build_contents,defines,2,84
app.services.llm.providers.gemini,app.services.llm.providers.gemini.chat,defines,1,110
app.services.llm.providers.gemini,app.services.llm.providers.gemini.chat_stream,defines,1,258
app.services.llm.providers.gemini,app.services.llm.providers.gemini.stream_sync,defines,1,298
app.services.llm.providers.gemini,app.services.llm.providers.openai.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.resource_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.suggestion_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.tracked.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.validation_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.variant_refinement.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.variant_structure_generation.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm.variant_suggestion.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm_pricing.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.llm_tracker.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.materials_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.module_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.module_regenerator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.module_template_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.narration_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.node_context_builder.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.node_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.npm_registry_client.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.outline_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.pedagogical_prompt_loader.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.progress_emitter.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.project_cost_aggregator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.project_extractor.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.prompt_builders.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.prompt_compressor.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.qa_audit.exercise_fixer.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.qa_audit.service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.quality_validator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.r2_client.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.r2_storage.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.rate_limiter.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.redis_client.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.redis_client.get,calls,1,160
app.services.llm.providers.gemini,app.services.relationship_detector.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.relationship_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.repositories.base.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.session_cleanup_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.skill_extractor.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.spark_course_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.streaming.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.study.compaction_engine.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.study.context_manager.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.study.message_processor.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.study.stream_metadata_store.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.study.stream_metadata_store.get,calls,1,160
app.services.llm.providers.gemini,app.services.study.study_course_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.study.token_budget.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.study.tool_stream_handler.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.subject_knowledge_provider.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.token_estimator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.topic_extractor.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.tracked_anthropic.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v1.enrichment_service.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v3.bible_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v3.context_extractor.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v3.domain_classifier.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v3.knowledge_graph_extractor.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v3.lesson_generation_runner.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v3.lesson_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v3.lesson_reviewer.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v3.pipeline_orchestrator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v3.pipeline_state_machine.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v3.plan_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v3.plan_reviewer.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v3.tech_knowledge_provider.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.v3.wave_orchestrator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.video.script_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.services.video_prompt_generator.__init__,calls,1,50
app.services.llm.providers.gemini,app.skills.effects.__init__,calls,1,50
app.services.llm.providers.gemini,app.skills.executor.__init__,calls,1,50
app.services.llm.providers.gemini,app.skills.registry.__init__,calls,1,50
app.services.llm.providers.gemini,app.skills.registry.get,calls,1,160
app.services.llm.providers.gemini,app.skills.runtime.__init__,calls,1,50
app.services.llm.providers.gemini,app.skills.runtime.get,calls,1,160
app.services.llm.providers.gemini,app.skills.selector.__init__,calls,1,50
app.services.llm.providers.openai,app.agents.base.__init__,calls,1,53
app.services.llm.providers.openai,app.agents.pipeline.__init__,calls,1,53
app.services.llm.providers.openai,app.config.__init__,calls,1,53
app.services.llm.providers.openai,app.dependencies.llm_context.__init__,calls,1,53
app.services.llm.providers.openai,app.errors.base.__init__,calls,1,53
app.services.llm.providers.openai,app.errors.infrastructure.__init__,calls,1,53
app.services.llm.providers.openai,app.errors.llm.__init__,calls,1,53
app.services.llm.providers.openai,app.errors.service.__init__,calls,1,53
app.services.llm.providers.openai,app.jobs.generate_course_job.__init__,calls,1,53
app.services.llm.providers.openai,app.jobs.regenerate_module_job.__init__,calls,1,53
app.services.llm.providers.openai,app.llm.adapter.__init__,calls,1,53
app.services.llm.providers.openai,app.llm.experiment.__init__,calls,1,53
app.services.llm.providers.openai,app.llm.fallback.__init__,calls,1,53
app.services.llm.providers.openai,app.llm.gateway.__init__,calls,1,53
app.services.llm.providers.openai,app.llm.providers.claude.__init__,calls,1,53
app.services.llm.providers.openai,app.llm.providers.gemini.__init__,calls,1,53
app.services.llm.providers.openai,app.llm.providers.openai.__init__,calls,1,53
app.services.llm.providers.openai,app.llm.providers.openrouter.__init__,calls,1,53
app.services.llm.providers.openai,app.llm.router.__init__,calls,1,53
app.services.llm.providers.openai,app.logging_http.__init__,calls,1,53
app.services.llm.providers.openai,app.lua_scripts.__init__,calls,1,53
app.services.llm.providers.openai,app.routers.analytics.__init__,calls,1,53
app.services.llm.providers.openai,app.services.bible_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.blueprint_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.claude_client.__init__,calls,1,53
app.services.llm.providers.openai,app.services.claude_md_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.claude_types.LLMResult,calls,1,164
app.services.llm.providers.openai,app.services.claude_types.LLMUsage,calls,1,166
app.services.llm.providers.openai,app.services.claude_types.__init__,calls,1,53
app.services.llm.providers.openai,app.services.config_client.__init__,calls,1,53
app.services.llm.providers.openai,app.services.context7_client.__init__,calls,1,53
app.services.llm.providers.openai,app.services.context_manager.__init__,calls,1,53
app.services.llm.providers.openai,app.services.context_prioritizer.__init__,calls,1,53
app.services.llm.providers.openai,app.services.course_metadata_extractor.__init__,calls,1,53
app.services.llm.providers.openai,app.services.database.__init__,calls,1,53
app.services.llm.providers.openai,app.services.gemini_client.__init__,calls,1,53
app.services.llm.providers.openai,app.services.generation_logger.__init__,calls,1,53
app.services.llm.providers.openai,app.services.idea_extractor.__init__,calls,1,53
app.services.llm.providers.openai,app.services.incremental_module_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.intent_classifier.__init__,calls,1,53
app.services.llm.providers.openai,app.services.interview_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.knowledge_processor.__init__,calls,1,53
app.services.llm.providers.openai,app.services.learning_path_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.link_mapper.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.adaptive_plan_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.base.LLMResult,calls,1,164
app.services.llm.providers.openai,app.services.llm.base.LLMUsage,calls,1,166
app.services.llm.providers.openai,app.services.llm.brainstorm_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.brainstorm_validation.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.content_refinement.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.factory.create,calls,1,138
app.services.llm.providers.openai,app.services.llm.mcp_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.policy_validation.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.proposal_generation.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.proposal_validation.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.providers.anthropic.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.providers.gemini.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.providers.openai.OpenAIClient,defines,1,56
app.services.llm.providers.openai,app.services.llm.providers.openai.OpenAIError,defines,2,42
app.services.llm.providers.openai,app.services.llm.providers.openai.OpenAIRateLimitExceeded,defines,1,48
app.services.llm.providers.openai,app.services.llm.providers.openai.__init__,defines,2,51
app.services.llm.providers.openai,app.services.llm.providers.openai.chat,defines,1,84
app.services.llm.providers.openai,app.services.llm.providers.openai.chat_stream,defines,1,227
app.services.llm.providers.openai,app.services.llm.resource_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.suggestion_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.tracked.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.validation_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.variant_refinement.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.variant_structure_generation.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm.variant_suggestion.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm_pricing.__init__,calls,1,53
app.services.llm.providers.openai,app.services.llm_tracker.__init__,calls,1,53
app.services.llm.providers.openai,app.services.materials_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.module_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.module_regenerator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.module_template_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.narration_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.node_context_builder.__init__,calls,1,53
app.services.llm.providers.openai,app.services.node_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.npm_registry_client.__init__,calls,1,53
app.services.llm.providers.openai,app.services.outline_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.pedagogical_prompt_loader.__init__,calls,1,53
app.services.llm.providers.openai,app.services.progress_emitter.__init__,calls,1,53
app.services.llm.providers.openai,app.services.project_cost_aggregator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.project_extractor.__init__,calls,1,53
app.services.llm.providers.openai,app.services.prompt_builders.__init__,calls,1,53
app.services.llm.providers.openai,app.services.prompt_compressor.__init__,calls,1,53
app.services.llm.providers.openai,app.services.qa_audit.exercise_fixer.__init__,calls,1,53
app.services.llm.providers.openai,app.services.qa_audit.service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.quality_validator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.r2_client.__init__,calls,1,53
app.services.llm.providers.openai,app.services.r2_storage.__init__,calls,1,53
app.services.llm.providers.openai,app.services.rate_limiter.__init__,calls,1,53
app.services.llm.providers.openai,app.services.redis_client.__init__,calls,1,53
app.services.llm.providers.openai,app.services.relationship_detector.__init__,calls,1,53
app.services.llm.providers.openai,app.services.relationship_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.repositories.base.__init__,calls,1,53
app.services.llm.providers.openai,app.services.session_cleanup_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.skill_extractor.__init__,calls,1,53
app.services.llm.providers.openai,app.services.spark_course_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.streaming.__init__,calls,1,53
app.services.llm.providers.openai,app.services.study.compaction_engine.__init__,calls,1,53
app.services.llm.providers.openai,app.services.study.context_manager.__init__,calls,1,53
app.services.llm.providers.openai,app.services.study.message_processor.__init__,calls,1,53
app.services.llm.providers.openai,app.services.study.stream_metadata_store.__init__,calls,1,53
app.services.llm.providers.openai,app.services.study.study_course_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.study.token_budget.__init__,calls,1,53
app.services.llm.providers.openai,app.services.study.tool_stream_handler.__init__,calls,1,53
app.services.llm.providers.openai,app.services.subject_knowledge_provider.__init__,calls,1,53
app.services.llm.providers.openai,app.services.token_estimator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.topic_extractor.__init__,calls,1,53
app.services.llm.providers.openai,app.services.tracked_anthropic.__init__,calls,1,53
app.services.llm.providers.openai,app.services.tracked_anthropic.create,calls,1,138
app.services.llm.providers.openai,app.services.v1.enrichment_service.__init__,calls,1,53
app.services.llm.providers.openai,app.services.v3.bible_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.v3.context_extractor.__init__,calls,1,53
app.services.llm.providers.openai,app.services.v3.domain_classifier.__init__,calls,1,53
app.services.llm.providers.openai,app.services.v3.knowledge_graph_extractor.__init__,calls,1,53
app.services.llm.providers.openai,app.services.v3.lesson_generation_runner.__init__,calls,1,53
app.services.llm.providers.openai,app.services.v3.lesson_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.v3.lesson_reviewer.__init__,calls,1,53
app.services.llm.providers.openai,app.services.v3.pipeline_orchestrator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.v3.pipeline_state_machine.__init__,calls,1,53
app.services.llm.providers.openai,app.services.v3.plan_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.v3.plan_reviewer.__init__,calls,1,53
app.services.llm.providers.openai,app.services.v3.tech_knowledge_provider.__init__,calls,1,53
app.services.llm.providers.openai,app.services.v3.wave_orchestrator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.video.script_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.services.video_prompt_generator.__init__,calls,1,53
app.services.llm.providers.openai,app.skills.effects.__init__,calls,1,53
app.services.llm.providers.openai,app.skills.executor.__init__,calls,1,53
app.services.llm.providers.openai,app.skills.registry.__init__,calls,1,53
app.services.llm.providers.openai,app.skills.runtime.__init__,calls,1,53
app.services.llm.providers.openai,app.skills.selector.__init__,calls,1,53
app.services.llm.resource_service,app.errors.base.to_dict,calls,1,184
app.services.llm.resource_service,app.prompts.loader.render,calls,1,255
app.services.llm.resource_service,app.services.claude_client.generate_completion,calls,1,263
app.services.llm.resource_service,app.services.config_client.get,calls,1,250
app.services.llm.resource_service,app.services.generation_logger.to_dict,calls,1,184
app.services.llm.resource_service,app.services.interview_service.to_dict,calls,1,184
app.services.llm.resource_service,app.services.llm.base.CacheConfig,calls,1,267
app.services.llm.resource_service,app.services.llm.base.generate_completion,calls,1,263
app.services.llm.resource_service,app.services.llm.base.get,calls,1,250
app.services.llm.resource_service,app.services.llm.brainstorm_service.to_dict,calls,1,184
app.services.llm.resource_service,app.services.llm.brainstorm_validation.to_dict,calls,1,184
app.services.llm.resource_service,app.services.llm.policy_validation.to_dict,calls,1,184
app.services.llm.resource_service,app.services.llm.proposal_generation._ensure_string_array,calls,1,344
app.services.llm.resource_service,app.services.llm.proposal_generation.to_dict,calls,1,184
app.services.llm.resource_service,app.services.llm.proposal_validation._ensure_string_array,calls,1,344
app.services.llm.resource_service,app.services.llm.proposal_validation.to_dict,calls,1,184
app.services.llm.resource_service,app.services.llm.resource_service.ExtraMaterialConfig,defines,2,130
app.services.llm.resource_service,app.services.llm.resource_service.IntegrationConfig,defines,2,80
app.services.llm.resource_service,app.services.llm.resource_service.QuizTypeConfig,defines,2,105
app.services.llm.resource_service,app.services.llm.resource_service.ResourceConfig,defines,2,158
app.services.llm.resource_service,app.services.llm.resource_service.ResourceQuestionResult,defines,2,213
app.services.llm.resource_service,app.services.llm.resource_service.ResourceRecommendationResult,defines,2,195
app.services.llm.resource_service,app.services.llm.resource_service.ResourceService,defines,1,227
app.services.llm.resource_service,app.services.llm.resource_service.WorkspaceConfig,defines,2,56
app.services.llm.resource_service,app.services.llm.resource_service.__init__,defines,1,59
app.services.llm.resource_service,app.services.llm.resource_service._ensure_string_array,defines,2,424
app.services.llm.resource_service,app.services.llm.resource_service._normalize_material_type,defines,2,418
app.services.llm.resource_service,app.services.llm.resource_service._normalize_workspace_type,defines,2,412
app.services.llm.resource_service,app.services.llm.resource_service._validate_and_normalize_recommendations,defines,2,334
app.services.llm.resource_service,app.services.llm.resource_service.answer_question,defines,1,295
app.services.llm.resource_service,app.services.llm.resource_service.generate_recommendations,defines,1,233
app.services.llm.resource_service,app.services.llm.resource_service.strip_markdown_code_fence,defines,2,32
app.services.llm.resource_service,app.services.llm.resource_service.to_dict,defines,2,69
app.services.llm.resource_service,app.services.llm.suggestion_service.strip_markdown_code_fence,calls,1,276
app.services.llm.resource_service,app.services.llm.suggestion_service.to_dict,calls,1,184
